"Entrez Gene ID","gene","X0h_1","X0h_2","X0h_3","X0h_4","X4h_1","X4h_2","X4h_3","X4h_4","X8h_1","X8h_2","X8h_3","X8h_4","X16h_1","X16h_2","X16h_3","X16h_4","X24h_1","X24h_2","X24h_3","X24h_4"
"18576","Pde3b",1.23112931,1.332112854,1.734901785,1.295290432,0.131652481,0.102746852,0.153023449,0.154581016,0.073645976,0.148887079,0.06638114,0.073478625,0.440264057,0.419711098,0.500807139,0.634600106,0.755952578,0.917059473,1.059258108,0.843216769
"17907","Mylpf",0.844750575,0.83561016,1.164499209,1.12269057,0.944101909,1.263420709,1.131868779,0.993734021,0.730921676,0.918844972,1.097669714,1.256142916,1.170023778,1.809859313,1.708014066,1.359433752,1.856067204,1.67935854,1.382118963,2.49861507
"110033","Kif22",11.33968079,11.12002907,10.11125135,9.130195248,3.796379089,3.14708487,3.025124546,3.561735937,0.742660766,0.696583064,0.563258943,0.691091249,0.755168963,0.883316198,0.852227904,0.86900482,1.647198128,1.524043545,1.62105585,2.220329117
"17188","Maz",38.52730158,37.34338297,39.23582464,40.86503137,10.39656398,8.587564951,9.395364137,8.88786682,15.32274942,16.55434646,15.08078683,16.54530162,19.35814634,18.88922187,18.82234453,19.84261217,22.71756717,18.47729359,22.23144162,29.95005564
"78388","Mvp",13.0044256,13.13345026,13.53719228,13.56245323,35.51552662,31.13975382,33.48054184,34.2894626,46.59079823,44.7275006,45.27395678,41.9516983,25.25537123,22.80024446,23.90733416,26.69303841,17.52206409,16.44714123,18.29700894,24.07956452
"52858","Cdipt",30.64674023,30.24563788,29.84289408,32.34807332,32.04230972,27.37204608,28.22030467,28.78799515,39.91727543,39.77220126,38.8703576,39.64500446,38.35077938,35.23276041,35.10303562,39.48290819,37.15222483,32.59043474,37.26033845,46.88195591
"233878","Sez6l2",0.354233933,0.314738427,0.270763204,0.317534033,0.414671403,0.32471945,0.288004087,0.353584951,0.355350097,0.353776565,0.273597994,0.301026743,0.110307143,0.077079673,0.071809618,0.105944631,0.100794148,0.064935857,0.044508324,0.07676633
"233877","Kctd13",2.693731761,2.663950099,2.750091886,2.794148122,3.310580131,3.39990921,2.874769799,3.11781762,3.569501169,3.138925165,3.442914925,3.406132282,5.450445233,5.560483903,5.821832022,5.894732565,8.189980497,6.286582206,7.396250197,8.836616385
"56018","Stard10",0.689377902,0.658068399,0.654349589,1.020884768,0.465294885,0.525869273,0.416698868,0.568730944,0.604099947,0.490309737,0.762893941,0.610191321,0.774243026,0.979413705,1.105534912,0.753606858,1.390103207,1.201838232,1.26466458,1.86301237
"233875","Ino80e",3.610826905,3.447815104,3.15835935,3.362196826,4.5676782,3.969300678,4.368908421,4.154937992,5.252841067,4.63094108,4.910927284,4.741683153,3.705910193,3.41087948,3.436593058,3.52402893,2.754174029,3.009284498,2.976329179,3.402405568
"207278","Fchsd2",1.537393406,1.6026254,1.809671254,1.749253032,4.453812004,4.489354222,4.511820433,4.646135371,1.472713442,1.406979091,1.39219177,1.245206533,1.062851936,1.073422646,1.134450853,1.128081122,1.376505966,1.201043783,1.33732875,1.167269186
"11674","Aldoa",608.2540086,603.189989,589.3804484,571.0054377,591.2596974,545.5307935,561.9127354,567.106113,774.3142604,761.9761998,784.7862026,809.6091723,788.1744083,855.8626531,858.0672149,744.06145,1013.185187,938.1262908,943.2840213,1252.549052
"56420","Ppp4c",31.79320143,31.94287907,30.22445439,29.66825043,51.70168095,51.83264019,50.54147066,50.34685446,51.98002789,46.50586425,50.84917316,49.07624496,29.57923271,33.29426936,30.41898842,26.99280058,26.24827391,27.65394526,23.93498099,35.21954921
"68616","Gdpd3",0.389076491,0.461565461,0.344360839,0.473802874,0.253613383,0.237410729,0.272550796,0.223600921,0.187232186,0.182081031,0.27933119,0.170872213,0.287080608,0.182704159,0.311169534,0.230885017,0.425808647,0.512148223,0.414304762,0.435749746
"19346","Rab6a",19.52663484,17.19440833,17.35392828,18.38493417,26.24294645,27.66910152,29.11464728,27.75139181,32.65245717,35.94619679,36.37307534,35.90556486,25.4524681,24.60038232,25.91243416,29.7248415,28.38673812,29.56657597,30.12003511,23.35197684
"52443","Mrpl48",3.814579674,3.860763937,3.639597884,3.687481135,4.607160637,5.468797259,5.195508061,5.102026839,4.323017959,4.417960843,4.982823041,4.786579426,4.634323372,5.217759144,5.341592199,3.842924537,4.616005211,4.93608024,4.191073096,4.934762406
"12721","Coro1a",126.1512194,127.8497982,117.4775343,114.3236618,209.1949595,209.8106244,199.7066594,210.0392475,393.7155913,343.6763094,379.0855972,388.300144,245.6384144,285.4569607,267.4713993,211.8199681,188.3631436,221.1953193,183.6712694,228.9814029
"69387","Dnajb13",0.835867932,0.872129034,0.960450541,1.159376386,0.22883352,0.240929118,0.210428593,0.203310767,0.13948122,0.183289286,0.233665206,0.214850096,0.349153908,0.251264196,0.328022833,0.468299028,0.47098045,0.452678937,0.542981458,0.653744243
"20887","Sult1a1",3.548638179,3.70258299,3.560845803,4.323479558,0.563564607,0.856748913,0.853128826,0.70029564,0.468262544,0.443040327,0.386770152,0.47801781,0.174900098,0.215332067,0.136127863,0.085675547,0.281581529,0.172768324,0.165786369,0.158020727
"75565","Sgf29",5.941868173,6.037729015,5.693239612,6.061804106,4.150103599,3.21017018,3.085884044,3.606385508,2.357460243,2.422575374,2.595326653,2.702101435,4.039775369,3.359197703,3.535117903,3.673683781,4.147568598,3.828850945,3.838760596,5.172792353
"56312","Nupr1",4.087573729,4.05213694,3.905452666,5.049225126,16.99447057,18.19656938,17.47498751,19.75652081,22.2031137,18.85089349,21.70526779,19.87769717,12.63104428,13.85120454,16.13550639,16.6492057,20.05359165,14.62334735,17.38520091,32.99793447
"72590","Ppme1",10.6512466,10.66234872,9.935213271,10.31848112,14.88924311,14.04634695,15.33154837,14.99343191,23.51935332,25.57989522,23.05933446,23.95648506,14.74154475,13.66465769,13.32918042,14.5886387,15.75060126,15.579718,17.18657816,15.33077047
"12752","Cln3",12.50348586,12.57066665,12.82989585,14.12459883,17.12328057,15.39722781,15.40491771,16.04362718,16.73544089,16.684215,16.35746774,15.67322175,12.14299622,11.06901461,11.99427522,13.27656792,12.64664507,10.91484134,12.21703188,14.85010789
"18020","Nfatc2ip",3.036544076,2.877639161,2.869398739,2.545183023,2.928040376,3.235497981,2.856869104,2.669021505,1.712107732,1.614430543,1.667124063,1.452936168,1.752272919,2.361365646,1.928051593,2.095991063,2.214077805,2.336186739,2.272195034,2.178941654
"67164","Lipt2",1.870601592,1.527775022,1.461443615,1.636686827,0.411396139,0.357743912,0.226273143,0.414162249,1.383337097,1.459226549,1.276780068,1.644467073,2.6491032,2.514207807,2.538581941,2.187997886,1.440461055,2.58326564,1.793424947,2.137732256
"67967","Pold3",8.543879852,8.594828167,8.196895662,7.473142721,6.596476504,7.340070559,6.647293363,6.929481398,5.045989441,4.86684388,5.178869582,5.14647295,7.098050239,7.785352413,7.246557396,7.45172428,8.693280641,7.925163896,8.06373583,8.62135615
"70314","Rabep2",2.226426539,2.128856611,2.111578807,2.351202714,1.890595535,1.757665429,1.789230382,1.671970905,2.041966079,1.69120524,1.94005918,1.82732682,2.016393341,1.751839621,1.781255932,1.850395417,1.550951309,1.587512682,1.813241681,1.818597835
"70974","Pgm2l1",5.516067584,5.117286993,5.316911636,4.739193502,1.165662856,0.988022313,1.1976326,1.042147698,0.807070993,1.156278566,0.881927159,1.000900653,3.503533772,3.043727982,2.980100197,3.616924242,2.898252909,4.044126421,3.778690739,2.374946871
"20399","Sh2b1",5.718815523,5.932897346,6.413501672,6.50564559,2.660936909,2.456278866,2.583898876,2.446670314,7.735108924,7.050051686,7.284723904,6.90082493,6.326654977,4.900974012,5.203581765,6.02101685,5.994809123,5.469453201,6.139571609,6.264037171
"101488","Slco2b1",11.2833381,12.19721784,14.06417687,12.49619803,0.568206065,0.480147402,0.431576079,0.499695415,0.108965747,0.064650803,0.06987755,0.069410435,0.244366405,0.196913716,0.24827143,0.230495694,0.319352281,0.257827291,0.322364123,0.182716913
"56347","Eif3c",70.79850795,68.8563207,68.78083511,71.1284839,105.7213692,94.11514395,98.06235935,99.01823852,91.11625965,94.4597397,93.4401561,86.40948088,66.55227092,63.38246517,63.30027864,71.10060165,64.89461969,53.399766,63.31392516,69.18740838
"73658","Spns1",14.09306015,14.09776372,13.37347326,15.12979519,7.818204704,6.97951023,6.817991693,7.195163114,8.573901079,8.198395015,8.307141895,7.755115294,11.10542715,9.699945296,9.969904335,11.31326301,9.634012704,8.842610927,10.38332449,12.89845025
"27050","Rps3",177.7066136,178.3437393,171.6905361,175.1196944,234.1172892,256.6649494,241.6423451,246.1774932,223.8819273,207.4048755,235.3138414,236.3986547,203.8619269,260.0013476,237.1819138,170.1277093,227.0616999,240.627097,200.8215553,316.7928704
"60504","Il21r",18.80489872,17.43735463,18.74490959,15.81150188,22.30327985,23.81190034,27.51501761,25.51638205,21.24233024,20.65004998,20.47834754,21.82838545,48.87930809,51.54223317,46.97903039,45.1775614,40.9625349,48.40271179,44.45860231,39.64348396
"67800","Dgat2",0.120931305,0.05914569,0.080226932,0.105472596,2.701193172,2.783702451,3.020834528,3.001529019,3.639370515,3.814829362,3.911678601,3.673649649,0.508885994,0.433170493,0.448273559,0.58630642,0.186479668,0.135121305,0.248178779,0.270347171
"16190","Il4ra",19.82335245,20.2215271,21.6224641,19.98338881,106.4267982,117.6869206,132.6319025,123.202924,111.8399041,96.50487627,101.0420988,93.00381694,65.09374176,61.84135297,61.49051873,66.17772249,53.49962187,60.77423722,64.14066957,53.31646388
"67711","Nsmce1",31.45500372,28.83145742,26.59748652,26.4248138,35.19189698,39.28851507,39.3799688,36.06840096,38.09246385,34.59652731,40.2860006,38.36447612,34.49917433,43.40638048,40.81608332,29.40128201,38.63472318,36.86990433,34.30836005,53.65319223
"26440","Psma1",64.65931269,62.45840177,57.5688887,59.4324715,82.43542634,96.70192794,88.33235093,85.78099489,78.25136934,81.61694449,87.04071209,87.29831298,88.27592445,99.66384269,97.72315286,84.72468296,80.41909819,87.21441524,76.27814169,105.0191521
"77035","Kdm8",1.268000678,1.256857879,0.94529861,1.275421602,1.486191636,1.324617541,1.290709847,1.371756213,1.234703857,1.203885092,1.126944408,0.949284396,1.176835819,1.091889649,1.098238848,1.031764542,0.601629151,0.779232871,0.718983004,0.5411239
"72981","Prkrir",4.731002156,4.514817303,4.23899069,4.507884086,3.917608932,4.381985108,4.284916981,4.30890679,4.642891804,4.846384058,4.878215276,5.303755138,4.357155656,4.432638197,4.164404477,3.96373505,3.321741606,3.900694111,3.338771679,2.647343822
"70349","Copb1",49.64405079,46.52806651,47.12250633,46.09192051,64.3231482,72.85535528,71.55669525,70.28264445,69.06428701,69.1714329,70.7991999,71.56645204,61.14291103,67.98838557,64.77276239,56.88197284,60.5432045,65.88372543,59.43122185,53.7797107
"67420","Far1",7.800584811,7.24102534,7.697947904,6.542762648,6.187078631,7.208249958,7.608115669,7.015639468,3.329053117,3.827187884,3.524982759,3.716386537,5.54557334,5.260449389,5.057407385,5.85056028,3.995239382,5.410872262,5.003392215,3.687041009
"66190","Acer3",3.221429328,3.113672179,3.336206379,2.942477115,4.643160075,6.590873322,5.799248443,5.87269652,2.128435386,2.126535525,2.353699682,2.373106771,3.158267359,3.725397594,3.677943367,3.650558801,4.008110147,4.612910868,4.105510931,3.63639476
"17921","Myo7a",8.272382996,7.96567055,8.450207917,7.499362355,1.700643778,1.3033383,1.425238449,1.416170809,4.104198203,4.925413051,3.711623636,3.801484987,6.504158034,4.732455765,4.90696558,6.385358718,4.626219338,4.54402273,5.421319251,3.564393609
"30949","Lcmt1",7.8187958,7.562156916,7.946082373,7.725749666,5.32334604,5.763234521,5.854594751,5.715399084,6.003864874,6.059649616,6.335649241,6.131410147,10.97259604,12.38479276,12.51117671,9.979088399,10.65879777,10.97548857,10.15167774,14.29893085
"70497","Arhgap17",9.09251246,9.590348079,10.5235902,9.988661117,13.98226178,13.60101057,13.45048418,13.68947999,10.66425408,9.768869494,10.2401049,9.419774411,6.024147242,5.0504541,5.137993743,6.281916528,5.787348393,5.191763375,5.829025322,5.302164104
"68897","Disp1",2.288265854,2.322377105,2.797577735,2.812587612,0.681911856,0.56941819,0.536234044,0.53375459,1.556151886,1.432908815,1.458431677,1.470899111,2.460258825,1.966279628,2.122628315,2.53669485,2.250845663,1.764320443,2.307577102,2.100176622
"18479","Pak1",10.42471251,10.33433656,11.1929986,11.25537871,5.666014277,5.370760753,5.511254539,5.950291015,4.857197233,5.102645381,5.180813342,5.680512102,7.598181297,6.783346576,7.41255889,7.156243998,6.165551163,6.0253665,6.257089954,7.130916481
"19647","Rbbp6",2.74140599,2.897368128,3.132667923,2.846914492,3.136679321,2.559098588,2.946085785,2.930611388,1.874293902,2.022086818,1.797452992,1.638219965,2.194321178,1.786200409,1.95681949,2.488532972,2.416686206,2.024765533,2.683619086,2.139347096
"233913","BC017158",1.83430124,1.836880752,1.811776719,1.94185242,1.112119126,1.106376374,1.104650068,1.047364652,1.21826051,1.094367518,1.004537198,1.117721695,1.585362393,1.46808462,1.484941654,1.525074351,1.367363298,1.326309533,1.34504917,1.172771406
"12862","Cox6a2",1.233632696,1.448043054,1.37586624,2.514946952,0.884679024,1.247189749,0.999141967,0.980197087,0.933977189,0.793037174,1.000009394,0.745483875,1.919589813,2.147462367,2.270564287,1.536238155,4.489021361,2.718484171,3.834861178,6.453719219
"16409","Itgam",52.47345177,46.99478721,50.99110976,52.54128487,34.66636357,34.15203084,37.44530514,35.25262694,47.32663358,55.50132718,52.01368244,53.61054948,100.0345771,87.73203286,95.28259042,112.4949777,115.0689164,115.1624472,127.8758147,152.3636816
"67150","Rnf141",13.45796005,12.59612403,12.46211717,11.14133387,9.616098227,10.82445361,10.7931933,10.08159713,8.389558242,8.736482192,8.817690752,9.152208851,14.53416672,15.53680506,14.95675907,14.68145004,14.99171702,18.06896234,15.96401665,12.92930738
"16411","Itgax",1.144963651,1.111110629,1.249359682,1.053139982,1.888592323,1.760477661,2.043505274,1.734681499,1.807154142,1.585240921,1.505365814,1.494284389,1.207294991,1.218733836,1.036322713,1.148583901,1.145695449,0.867330799,1.033847834,0.775587501
"11535","Adm",0.136731645,0.300343689,0.385253878,0.059510354,0.743152238,0.805298738,0.910321964,0.638127072,4.384840543,5.599007124,5.117341439,6.080973116,0.519411982,0.763197534,0.753595459,0.703238014,1.513428485,1.777021989,1.890389565,2.426969981
"66824","Pycard",16.17645961,16.07205473,14.25457353,15.01939742,18.31130373,22.85443375,19.63706341,20.9373537,28.62798479,23.69928986,27.42302883,29.04310186,35.92935888,45.43075941,43.3787254,32.03424488,38.33859447,44.25466529,34.44751978,52.83781837
"233908","Fus",5.834951968,5.287700884,5.050975329,4.515634357,19.27962326,18.30897759,18.59027722,19.05468494,11.26661062,11.63088898,11.43914909,11.74328755,3.513682041,2.812088641,3.032786413,3.436457549,1.491162328,1.919041701,1.786479249,1.512628875
"12493","Cd37",14.25486394,13.61399026,14.8677451,17.3480085,10.93942415,10.38661785,10.61455126,10.00344694,11.02827805,10.32617813,12.05524525,13.02468565,13.35992596,11.88034352,11.66015149,13.40340125,15.27394945,14.5789902,15.66594978,25.01523171
"67773","Kat8",6.033037102,6.547053493,5.661512039,6.486193759,5.406201809,5.42049809,5.593259633,5.229752104,6.44404416,5.89353679,6.129989324,6.566294828,7.215508418,8.228551988,7.757023066,6.187487419,6.946047419,6.641884292,6.065599807,7.001613658
"12041","Bckdk",22.01230303,21.5821529,20.69579483,20.99692393,16.18200442,16.24477684,15.02113799,16.06055358,13.29985764,12.07170292,12.71713916,12.55679214,16.19592712,16.3857168,16.3227439,14.33283502,14.41830176,15.79787008,14.33453104,16.83487093
"20909","Stx4a",28.19102353,28.25697016,27.15313514,28.85527181,37.23336085,36.94607107,37.14992679,36.86989505,38.5134335,35.2927421,40.69377639,38.62122982,35.38642519,35.47364223,36.57947764,35.75881335,35.60514366,34.19176851,35.63576329,51.07257987
"233902","Fbxl19",3.27058426,3.661376046,3.92083961,4.10992565,3.524172717,3.034921013,3.030828779,2.939871903,4.465214297,4.288363774,3.642051127,3.700726462,2.843493598,2.519827542,2.657671821,2.894332001,2.715397305,2.152485249,2.691886354,2.924847165
"12055","Bcl7c",1.642300335,1.683247137,1.691557331,1.572546896,1.721502246,2.020870415,1.906123555,1.881221973,1.422677829,1.233829513,1.312442037,1.389069344,1.317333486,1.363540782,1.272268439,1.03690901,1.395005924,1.368143554,1.17188202,1.919549863
"68961","Phkg2",2.598167527,2.713918716,2.752997644,2.818157457,2.19695291,2.044274303,2.137548954,2.049592109,2.159355261,2.391384716,2.227367863,2.097752389,2.378445609,2.084323302,2.321374117,2.470754265,2.125138946,1.995022785,2.029950468,2.028418959
"233900","Rnf40",7.613241925,7.789964735,8.11564335,7.893242277,8.517848923,6.85934989,7.348963796,7.909236625,8.875820306,8.401393131,8.376974374,7.929146841,6.29009597,5.01370717,5.389900641,6.594410736,6.312147424,5.657925941,6.667142615,6.6423264
"233895","Prr14",8.402824725,8.46446383,8.646567726,8.780468907,8.094167684,7.185678194,7.179537618,7.228889342,7.340252401,7.441520754,7.348473715,6.581782855,7.722276312,6.583680801,6.216505741,7.524678488,9.094937612,7.942351818,9.26385062,9.354436892
"78921","9130019O22Rik",1.219777214,1.172382065,1.178547252,1.254651059,1.018970167,1.011860242,0.978411565,0.890889118,1.160955429,1.145569551,1.123669922,1.107673172,1.003316372,1.081384363,0.960545559,0.971571309,0.737724494,1.097709252,0.865710617,0.780749062
"18220","Nucb1",146.1736061,143.007114,145.8968457,156.1444496,108.5349302,97.12015898,99.38053663,104.130681,114.6348761,112.6522334,112.3150887,110.1643811,170.9031955,156.4355076,155.9256748,170.3568163,191.8256708,176.3781443,204.1251967,209.615684
"66065","Hsd17b14",0.708447592,0.561065115,0.425428894,0.820539881,0.15554796,0.102006225,0.130178429,0.081383885,0.051697557,0.131688713,0.203335991,0.254099767,0.965474166,1.060654529,0.901734899,0.954482084,1.223440635,0.915558204,0.949483735,1.619981199
"12036","Bcat2",11.22730362,11.27921527,10.31396489,11.46860892,10.92444553,12.06110331,10.71387617,10.5282078,13.92899617,12.50406773,13.97230194,14.50750858,21.22287758,24.22444339,22.99289163,17.67301555,17.43727682,16.62765542,14.98508016,23.42713721
"16408","Itgal",3.850550726,3.084904375,3.233208504,3.111228995,33.63818372,26.88076279,31.02512654,30.89657616,40.43243982,43.15717164,36.89659088,38.37780688,29.67073044,22.84917639,22.22533664,26.94687027,14.70747483,12.81199157,15.76238223,11.94751548
"211548","Nomo1",8.74019436,8.218274364,7.143297852,7.529158837,18.31357118,15.68394922,16.83397808,16.53983507,13.86854029,14.97887006,13.6976643,13.45485235,15.718557,13.18114053,12.6032731,13.77422051,9.694480395,10.46754698,11.06939608,9.163973836
"27414","Sergef",5.121902641,5.236291823,4.831987524,4.943493461,4.408451219,4.025130088,4.422916911,4.414474324,4.815732234,4.8528236,4.846639573,5.053291081,6.529997571,7.589783833,7.45035612,5.873731712,6.173696508,6.943349547,5.756713743,7.298124761
"66508","Lamtor1",127.4954474,122.3116474,119.7492884,120.7073924,123.6996293,132.270086,125.354226,131.0134584,146.28997,137.6549536,149.373023,152.3091861,166.5280375,194.9992895,187.3287023,154.2637147,186.4280913,183.6637572,163.2945289,196.7334342
"67865","Rgs10",102.005618,102.2886304,104.5032415,108.5736806,49.66473946,55.58146915,51.9817949,52.28519828,30.22303846,27.53283106,30.59416377,31.03885831,37.17668029,48.95373607,45.60523765,34.23166234,60.87420411,54.73533756,51.81881382,77.93094245
"21843","Tial1",5.319987635,5.640588709,5.137817247,5.228754685,6.664248771,7.162440188,6.64130631,6.7734842,5.356684727,5.362409018,5.679335061,5.656508178,5.541930808,6.272129826,6.16417897,5.439435361,5.707010056,5.365272372,4.834023279,6.281035319
"29810","Bag3",11.2871667,10.48620918,10.06131585,11.4464084,16.58399087,14.2835319,15.04646725,15.24546976,23.83638756,23.78993602,24.06114783,21.45268525,12.60505285,10.55670532,11.85066902,13.58385465,15.77222447,11.83416826,16.12697093,16.37243294
"11907","Ate1",8.539315048,8.805172275,9.113537414,8.386563871,5.029937023,5.672183732,5.219723618,5.358317038,5.054425398,5.422157049,5.151582391,5.20314705,6.904377633,7.346752337,7.323209261,6.900728418,7.446600508,7.814589383,7.545805647,5.286789334
"57752","Tacc2",0.226173584,0.234401511,0.208759124,0.304399862,0.032272833,0.011544045,0.015660799,0.02677541,0.034936516,0.050184286,0.03344891,0.059092969,0.035157323,0.028456402,0.045014246,0.044347463,0.043693329,0.026288899,0.060014671,0.047646506
"66885","Acadsb",7.158720261,7.374448965,7.256146718,7.428361937,5.859247622,6.929393746,7.007686514,6.652341895,8.422057016,8.438148245,8.430222669,9.263279745,10.38674833,11.97158567,11.37311414,10.98709231,10.08475461,12.601021,10.77976847,8.179111095
"18817","Plk1",23.89536122,22.59356572,21.62516268,20.23117277,10.47614452,8.116345501,8.774638324,8.658779056,0.866445414,0.706501859,0.814106821,0.709780727,0.11415338,0.073784771,0.073649993,0.096078172,0.130722332,0.071040072,0.184624872,0.201116356
"59288","Dctn5",29.16482381,28.60817858,27.61344194,28.42407943,23.76065068,23.80133002,25.14296936,24.8681687,31.56741827,31.99491364,33.06230549,32.2754186,32.49372738,33.32030027,34.6533975,32.93957959,35.06094483,33.10792524,34.20092521,40.08123359
"70316","Ndufab1",2.02956844,2.121146215,1.818616324,2.153920554,2.741995136,2.868887191,2.733490021,2.798610076,3.483760396,2.973471055,3.189669034,3.498347984,3.09630637,3.294775065,3.226734259,3.091701012,3.355003941,2.765139078,2.513645792,4.005940724
"28018","Ubfd1",3.200418537,3.341782059,3.091368473,3.296959531,2.426765185,2.303135863,2.399019866,2.371990763,4.023405733,4.481676384,4.143559455,4.346071855,3.66797964,3.560623759,3.621829599,3.53503945,3.215637876,2.798572328,2.857372141,3.688489751
"67417","Ears2",0.404799031,0.427078874,0.392417051,0.378694116,0.750969772,0.609315841,0.588362386,0.5627762,0.843737847,0.869766628,0.778464659,0.789746219,0.83804357,0.896343519,0.756550679,0.621962565,0.321488348,0.439663862,0.430382475,0.462222897
"74105","Gga2",6.85295373,7.198775371,6.735909103,7.318013053,2.629857597,2.651075905,2.510155669,2.59272113,1.639752948,1.840056226,1.637932915,1.679649141,4.183293122,4.17650902,3.932443686,3.781151571,3.772078026,3.596666351,3.535713785,2.533448948
"59052","Mettl9",8.701462966,7.915477966,8.285708603,8.143190219,5.977725608,6.71396431,6.534950474,6.284929833,6.446117014,7.134448334,7.1570232,7.378924266,6.951103769,8.510669088,7.652377916,7.489187254,9.748772535,9.94060044,9.583318711,12.34059812
"12585","Cdr2",2.023137364,1.802930035,1.697087553,1.822190504,3.268518563,2.491969141,2.653597315,3.080159553,3.024307089,3.017904945,3.335135957,3.203628529,3.270280458,3.344216974,3.039293151,3.050028374,3.913407002,3.160620801,3.178493871,4.596596901
"27397","Mrpl17",7.442821549,6.949029446,6.722156689,7.516617716,9.324668872,9.610117161,8.846798905,9.485230081,13.46774267,12.90766592,13.77743327,14.74717833,14.69692062,17.46375207,16.52451172,13.80356224,14.78937633,15.49758075,12.38146084,20.09802584
"26939","Polr3e",2.316744523,2.001065237,2.048463271,2.085542378,1.629424742,1.489033583,1.585360736,1.523493694,1.972060116,2.228537888,2.041322959,2.355252966,3.530014921,3.08546467,3.210758528,3.100264488,2.081610402,2.453848382,2.37146651,2.661167364
"76932","Arfip2",4.991237957,5.450793754,5.19925255,5.702315345,3.667212928,3.563464382,3.708079463,3.628182254,6.334058094,6.417205473,5.772458661,6.125841539,6.334471672,6.561297418,6.068131369,6.187235634,6.914058584,5.823883805,6.35175789,7.578418781
"77505","Dnhd1",0.096480667,0.061648251,0.086981065,0.051024838,0.075720377,0.071505198,0.057033495,0.075590155,0.118684024,0.126105172,0.095321088,0.06850809,0.123271801,0.086528798,0.132381819,0.125829429,0.128291203,0.098609257,0.137325426,0.129937509
"67003","Uqcrc2",42.15717374,40.146642,40.07849326,41.18449101,60.10178345,70.22933473,66.18044621,65.93950706,61.40338852,60.34434007,67.03920696,66.26209012,59.51474825,71.16407085,67.56219159,52.39123492,61.96297081,62.20832552,53.58173453,45.19061974
"101867","Rrp8",4.020193355,4.10753725,3.864681751,4.092876916,5.778827828,5.801604058,5.001714296,5.427883912,5.35226222,5.847223185,6.05341571,6.162043423,5.830244551,5.631066182,5.556704941,4.913570716,4.897023664,5.051291376,5.276163326,4.573599265
"12751","Tpp1",115.3693328,113.2765952,120.3396167,121.3509502,71.05452938,66.15947961,68.55791818,69.766056,61.22014647,62.72098951,62.84675233,60.7106814,75.07349165,70.69220144,72.52343441,80.05989996,99.41984933,93.38078711,106.2883888,80.555582
"233806","Tmem159",15.38617605,15.39688119,15.17713604,15.45018235,14.08632656,16.81287759,15.64687816,16.15376789,14.04149917,12.65641289,14.34451471,15.01286697,15.53862271,16.72400142,15.68934786,14.66894622,16.36061277,19.06268185,16.45862765,20.00082293
"20128","Trim30a",36.39776334,38.36463121,44.87969435,37.59374725,154.0330485,188.0746623,189.4801858,178.6599766,79.39165411,77.42433576,84.90854758,78.75238351,62.27581476,65.75743981,67.67788322,70.6218552,53.87734883,57.65786837,57.27621483,41.34086441
"73919","Lyrm1",0.398491451,0.38340236,0.349720229,0.357892134,1.078050133,1.408815237,1.334774894,1.220826724,1.133585247,0.991680244,1.114649767,1.331405844,1.096071667,1.334873298,1.316718161,1.026665429,1.398782354,1.246335529,1.059386283,1.392448096
"434234","2610020H08Rik",0.51164886,0.610108448,0.514981686,0.528882406,0.555005661,0.539991891,0.59235557,0.541274315,0.433850829,0.593384052,0.458526487,0.580252919,0.530183011,0.553318132,0.528339357,0.476178313,0.503800759,0.525406104,0.525724713,0.579798792
"71151","Eri2",1.267470134,1.152909255,1.08888832,1.049808921,0.715639936,0.838573428,0.881980486,0.793271543,0.726339861,0.657203816,0.749046401,0.73864357,0.596924265,0.762436304,0.758958552,0.635170067,0.654833194,0.737147259,0.659880905,0.427024333
"77590","Chst15",0.081077265,0.142190769,0.124193659,0.137302696,0.326591605,0.37483107,0.340474336,0.407907504,0.071047783,0.085546969,0.067806261,0.035552899,0.146808109,0.145987156,0.108706255,0.173786644,0.115523283,0.121430245,0.212700671,0.113331525
"18242","Oat",68.92187246,66.66000309,62.56722096,59.89849015,68.22360006,68.85271742,66.8478938,70.4938338,45.13024007,45.30519473,47.98264688,45.80251474,46.97804646,52.73285541,49.48122977,41.80310714,56.65322158,54.98407629,54.02573867,60.62751449
"233802","Thumpd1",10.18490731,9.594823587,9.629821256,9.200939153,12.59676125,12.06390927,11.80958583,12.37362865,8.405103789,8.877480683,9.512032617,8.712898304,7.366079367,6.917719086,7.418505835,7.005801286,6.575399199,6.647721367,7.256506333,8.255756385
"76429","Lhpp",13.69059466,13.17090266,11.60492487,12.58637213,10.68120862,11.41348921,10.32221842,10.43757109,4.731553824,4.51389116,5.284834064,4.85623044,9.011555276,10.44571049,10.25852909,8.410503419,8.994359238,10.2708697,7.90860614,10.12429977
"77938","Fam53b",5.767325575,6.397462907,6.929113521,6.479147838,1.508814465,1.320568746,1.308271775,1.475614309,2.401591275,2.60099975,2.214886785,2.088574341,3.92462245,3.393395659,3.704224834,4.699435786,4.476342081,3.326573956,4.306496435,3.507302662
"72096","Mettl10",4.43186198,4.210638895,4.243034209,3.97350534,5.917920911,5.855422277,5.415896699,5.636318472,4.904498004,4.694769793,5.444079094,5.195432737,6.119048288,6.643785833,6.996072922,5.815543457,5.664740255,5.822718562,5.4528584,8.205976194
